tweet_id,keyword,tweet_text_raw,text_clean,disaster_class,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
9943,survivors,Everyone in a position of leadership in the Church needs to watch ‘The Church’s Dark Secret’ on BBC2. A terrifying study int…,everyone in a position of leadership in the church needs to watch ‘the church’s dark secret’ on bbc2. a terrifying study int…,Non-disaster,0.6886798143386841,0.2896162271499634,0.021703939884901047,-0.666975874453783,Negative
9947,survivors,Let’s hope the Catholic Church response is a major improvement on how they treated thousands of survivors sexually abuse…,let’s hope the catholic church response is a major improvement on how they treated thousands of survivors sexually abuse…,Non-disaster,0.3896186649799347,0.48124027252197266,0.12914103269577026,-0.26047763228416443,Neutral
9948,survivors,"LATEST A new BBC documentary detailing the case of the serial abuser Peter Ball, a former Bishop of Lewes and Gloucester,…","latest a new bbc documentary detailing the case of the serial abuser peter ball, a former bishop of lewes and gloucester,…",Non-disaster,0.3301401138305664,0.6564605832099915,0.01339932531118393,-0.3167407885193825,Neutral
9949,survivors,"This is a brilliant and long overdue series of short, v watchable videos featuring Gulag survivors telling their stories…","this is a brilliant and long overdue series of short, v watchable videos featuring gulag survivors telling their stories…",Non-disaster,0.006597257684916258,0.03811829164624214,0.9552844762802124,0.9486872185952961,Positive
9970,survivors,"Honestly, I didn’t watch ‘Chhapak’ because it implies that “Only women are acid attack survivors” ignoring the fact tha…","honestly, i didn’t watch ‘chhapak’ because it implies that “only women are acid attack survivors” ignoring the fact tha…",Non-disaster,0.8146541118621826,0.17869049310684204,0.00665548350661993,-0.8079986283555627,Negative
9972,survivors,Like this isn't a case of narcassism it's a case of safety. You'll never get this of co… https://t.co/yINrxyrSC4,like this isn't a case of narcassism it's a case of safety. you'll never get this of co… url,Non-disaster,0.6883597373962402,0.2861393988132477,0.025500895455479622,-0.6628588419407606,Negative
9979,terrorism,"The White House Press Secretary just equated Muslim garb with terrorism, and it's barely a blip in the news cycle. It's been…","the white house press secretary just equated muslim garb with terrorism, and it's barely a blip in the news cycle. it's been…",Non-disaster,0.7223002910614014,0.26301974058151245,0.014679963700473309,-0.7076203273609281,Negative
9981,terrorism,"Breaking News: U.S. Attorney General William Barr, declaring last month’s shooting at a naval air station in Pensacola, Florid…","breaking news: u.s. attorney general william barr, declaring last month’s shooting at a naval air station in pensacola, florid…",Disaster-related,0.19053266942501068,0.7888964414596558,0.020570849999785423,-0.16996181942522526,Neutral
9991,terrorism,"Jihadi attack in NYC. Guess who is involved? A Paki. Has to be, after all the home to terrorism","jihadi attack in nyc. guess who is involved? a paki. has to be, after all the home to terrorism",Disaster-related,0.7410973906517029,0.24289391934871674,0.01600867137312889,-0.725088719278574,Negative
9996,terrorism,France agrees to send more troops to West Africa to fight terrorism https://t.co/FoGctmyS2j,france agrees to send more troops to west africa to fight terrorism url,Disaster-related,0.10848306119441986,0.8398429155349731,0.05167403072118759,-0.05680903047323227,Neutral
9999,terrorism,Donald Trump posted a doctored islamophobia photo with Democratic leaders dressed as Muslims. Trump’s press secretary said he…,donald trump posted a doctored islamophobia photo with democratic leaders dressed as muslims. trump’s press secretary said he…,Non-disaster,0.6452755928039551,0.34550026059150696,0.009224103763699532,-0.6360514890402555,Negative
10007,terrorism,What did you want him to say? Pass his condolences? Matters of defense and terrorism can't be thrown ar… https://t.co/64cJazqOfs,what did you want him to say? pass his condolences? matters of defense and terrorism can't be thrown ar… url,Non-disaster,0.5431394577026367,0.44490382075309753,0.011956705711781979,-0.5311827519908547,Negative
10008,terrorism,Lol at justifying American terrorism by claiming that Solimani was t… https://t.co/55d1xV7chB,lol at justifying american terrorism by claiming that solimani was t… url,Non-disaster,0.8434842824935913,0.14691434800624847,0.009601443074643612,-0.8338828394189477,Negative
10038,terrorist,"Pompeo: ""I was one of I think eight members of Congress who sponsored legislation asking the previous administration to des…","pompeo: ""i was one of i think eight members of congress who sponsored legislation asking the previous administration to des…",Non-disaster,0.0268587414175272,0.8638678789138794,0.10927337408065796,0.08241463266313076,Neutral
10044,terrorist,"Loomer says Frankel voted to ""protect the terrorist regime in Iran"" https://t.co/tfZzMvlm3W","loomer says frankel voted to ""protect the terrorist regime in iran"" url",Non-disaster,0.4078432619571686,0.5807695984840393,0.011387129314243793,-0.3964561326429248,Neutral
10050,terrorist,"But we can see we are not like LWs who always defended Mohammad Afzal Guru who was a Kashmiri terrorist, who was co… https://t.co/lUwcqTOPJd","but we can see we are not like lws who always defended mohammad afzal guru who was a kashmiri terrorist, who was co… url",Non-disaster,0.44721150398254395,0.5322694182395935,0.020519046112895012,-0.42669245786964893,Neutral
10053,terrorist,Americans pray for their families and remember them. It was so brave of them not to walk on America's flag. It's up… https://t.co/BSldEcW0U6,americans pray for their families and remember them. it was so brave of them not to walk on america's flag. it's up… url,Non-disaster,0.16357778012752533,0.5226683616638184,0.3137538433074951,0.1501760631799698,Neutral
10054,terrorist,ILLINOIS: WAKE UP! ALERT! DO NOT LET HER INFILTRATE CONGRESS The daughter of convicted Muslim terrorist Jeff Fort aka Abd…,illinois: wake up! alert! do not let her infiltrate congress the daughter of convicted muslim terrorist jeff fort aka abd…,Non-disaster,0.8955384492874146,0.09683958441019058,0.0076219914481043816,-0.8879164578393102,Negative
10084,threat,Did you all hear the Bernie-Warren story about how trump lied about protecting pre-existing conditions and the imminen…,did you all hear the bernie-warren story about how trump lied about protecting pre-existing conditions and the imminen…,Non-disaster,0.3892606198787689,0.5907280445098877,0.02001132071018219,-0.36924929916858673,Neutral
10095,threat,"#SonicWall The SonicWall Security Center is packed full of information, including a history of our useful #SonicAlerts and a l…","#sonicwall the sonicwall security center is packed full of information, including a history of our useful #sonicalerts and a l…",Non-disaster,0.0022908442188054323,0.22888541221618652,0.7688237428665161,0.7665328986477107,Positive
10097,threat,Here is a copy of the Whatsapp message of Fr Cedric Prakash being circulated to Christians. A copy my mother forwarded to…,here is a copy of the whatsapp message of fr cedric prakash being circulated to christians. a copy my mother forwarded to…,Non-disaster,0.009477837011218071,0.9359023571014404,0.05461982637643814,0.04514198936522007,Neutral
10109,threat,"A Sydney becomes more modern, so do the terror-prevention strategies. These concrete barriers have been placed at t… https://t.co/OlLU0uZSCM","a sydney becomes more modern, so do the terror-prevention strategies. these concrete barriers have been placed at t… url",Non-disaster,0.20118758082389832,0.7510900497436523,0.04772239550948143,-0.15346518531441689,Neutral
10118,threat,"Occasionally the elaborate pageantry of Big Reconciliation slips, and the Canadian state is obligated to remind everyone t…","occasionally the elaborate pageantry of big reconciliation slips, and the canadian state is obligated to remind everyone t…",Non-disaster,0.3311886787414551,0.641772449016571,0.027038831263780594,-0.3041498474776745,Neutral
10129,threat,"""This is a safe fort. No threat will work in Kerala. We will not implement the NRC, or the NPR which is part of the CAA-NR…","""this is a safe fort. no threat will work in kerala. we will not implement the nrc, or the npr which is part of the caa-nr…",Non-disaster,0.16012245416641235,0.7488818168640137,0.09099577367305756,-0.0691266804933548,Neutral
10132,threat,Manchester United's place at top of the Premier League rich list under threat from Man City and Liverpool https://t.co/os…,manchester united's place at top of the premier league rich list under threat from man city and liverpool url,Non-disaster,0.05398555099964142,0.8687093257904053,0.07730520516633987,0.023319654166698456,Neutral
10144,thunder,"I’d pick your thunder, i’d pick your rain over anyone’s sunshine any day.","i’d pick your thunder, i’d pick your rain over anyone’s sunshine any day.",Non-disaster,0.07748787850141525,0.5095275640487671,0.4129845201969147,0.3354966416954994,Neutral
10153,thunder,"I love this ,you nailed it!! https://t.co/m7pnZD9JIU","i love this ,you nailed it!! url",Non-disaster,0.005537019111216068,0.008672187104821205,0.9857907295227051,0.980253710411489,Positive
10162,thunder,"Literally just heard the loudest thunder, it shook the house and woke up the whole family. 😳","literally just heard the loudest thunder, it shook the house and woke up the whole family. 😳",Disaster-related,0.261948823928833,0.3484109938144684,0.3896401524543762,0.1276913285255432,Positive
10170,thunderstorm,"And also like, no stormy weather conditions? And also a thunderstorm in the middle of January? Of course this happe… https://t.co/Gd1nwozYCe","and also like, no stormy weather conditions? and also a thunderstorm in the middle of january? of course this happe… url",Non-disaster,0.2522478997707367,0.6744897961616516,0.0732622966170311,-0.1789856031537056,Neutral
10182,thunderstorm,"DEV - Severe Thunderstorm Warning until 1/11 11:00AM EST for Floyd, Clark, Harrison, Washington https://t.co/vFy9YK1XlV","dev - severe thunderstorm warning until 1/11 11:00am est for floyd, clark, harrison, washington url",Disaster-related,0.08500127494335175,0.886081337928772,0.028917483985424042,-0.056083790957927704,Neutral
10183,thunderstorm,"current weather in Bergen: thunderstorm, 6°C 93% humidity, wind 11kmh, pressure 980mb","current weather in bergen: thunderstorm, 6°c 93% humidity, wind 11kmh, pressure 980mb",Non-disaster,0.09224846959114075,0.8478888869285583,0.0598626546561718,-0.03238581493496895,Neutral
10194,thunderstorm,Breathe in a supernova. Become an anomaly. Thunderstorm electricity in an emotional desert,breathe in a supernova. become an anomaly. thunderstorm electricity in an emotional desert,Non-disaster,0.14214026927947998,0.7650722861289978,0.09278751164674759,-0.04935275763273239,Neutral
10205,thunderstorm,"DEV - Severe Thunderstorm Warning until 1/11 9:30AM CST for Simpson, Allen, Warren https://t.co/K2Q57YygNd","dev - severe thunderstorm warning until 1/11 9:30am cst for simpson, allen, warren url",Disaster-related,0.1045941635966301,0.8682623505592346,0.027143551036715508,-0.07745061255991459,Neutral
10223,thunderstorm,"WEATHER ALERT: Severe Thunderstorm Warning including Hohenwald TN, Waynesboro TN until 8:15 PM CST https://t.co/ZhpTSiYInB","weather alert: severe thunderstorm warning including hohenwald tn, waynesboro tn until 8:15 pm cst url",Disaster-related,0.059846244752407074,0.9080531001091003,0.032100703567266464,-0.02774554118514061,Neutral
10232,thunderstorm,"#iveseensomeshit Some years ago as I was driving on the freeway during a thunderstorm, the car directly in front of… https://t.co/BF0HyO7xfG","#iveseensomeshit some years ago as i was driving on the freeway during a thunderstorm, the car directly in front of… url",Non-disaster,0.13886454701423645,0.8118515610694885,0.04928389564156532,-0.08958065137267113,Neutral
10235,thunderstorm,NWS Alert&gt; Strong Thunderstorm Near Glen Allan or 11 Miles S of Avon Moving E At 50 MPH. Dime Size Hail Possible. L… https://t.co/TlWFYBFvUm,nws alert&gt; strong thunderstorm near glen allan or 11 miles s of avon moving e at 50 mph. dime size hail possible. l… url,Disaster-related,0.04870721697807312,0.9137483239173889,0.037544384598731995,-0.011162832379341125,Neutral
10246,thunderstorm,"NWSSevereTstorm Severe Thunderstorm Warning continues for Mount Olive NC, Elroy NC, Walnut Creek NC until 3:00 AM E… https://t.co/QFo9sFzZ7S","nwsseveretstorm severe thunderstorm warning continues for mount olive nc, elroy nc, walnut creek nc until 3:00 am e… url",Disaster-related,0.13055859506130219,0.8365925550460815,0.032848846167325974,-0.09770974889397621,Neutral
10259,tornado,Incredible video of the weekend storms in Arab + drone footage of the Brindlee Mountain Primary School aftermath. Here's what's…,incredible video of the weekend storms in arab + drone footage of the brindlee mountain primary school aftermath. here's what's…,Disaster-related,0.006754960864782333,0.2773449718952179,0.7159000039100647,0.7091450430452824,Positive
10261,tornado,Much love for the #Tonka fridge in the last 24 hours following ’s tweet. Lots more #Tornado pieces planned th…,much love for the #tonka fridge in the last 24 hours following ’s tweet. lots more #tornado pieces planned th…,Non-disaster,0.0021975571289658546,0.016857966780662537,0.9809445142745972,0.9787469571456313,Positive
10266,tornado,It was nice to read our days are so similar to yours 😂 our ne… https://t.co/ocJ8d6Smbs,it was nice to read our days are so similar to yours 😂 our ne… url,Non-disaster,0.003095028456300497,0.02192886918783188,0.974976122379303,0.9718810939230025,Positive
10270,tornado,"MyRadarWX: RT aaronjayjack: Severe storm with #tornado warning overtaking I-35 corridor near Gainesville, TX NOW… https://t.co/8IVWmdKv1Q","myradarwx: rt aaronjayjack: severe storm with #tornado warning overtaking i-35 corridor near gainesville, tx now… url",Disaster-related,0.12562528252601624,0.8538366556167603,0.020538007840514183,-0.10508727468550205,Neutral
10273,tornado,i cant post it my enemies will see and counter (im jk). Want to test jar and tornado to try and rec… https://t.co/VXejyFFD2D,i cant post it my enemies will see and counter (im jk). want to test jar and tornado to try and rec… url,Non-disaster,0.4921318590641022,0.48926448822021484,0.018603697419166565,-0.4735281616449356,Negative
10289,tragedy,Tragedy of the state is that law minister and attorney general of Pakistan are former lawyers of Pervez Musharraf they sup…,tragedy of the state is that law minister and attorney general of pakistan are former lawyers of pervez musharraf they sup…,Non-disaster,0.6515066623687744,0.3356417119503021,0.012851610779762268,-0.6386550515890121,Negative
10296,tragedy,A tragedy doesn't discrminate between beliefs and religion....,a tragedy doesn't discrminate between beliefs and religion....,Non-disaster,0.6055849194526672,0.3778519034385681,0.016563130542635918,-0.5890217889100313,Negative
10298,tragedy,What a tragedy Rip English Your killers will not go unpunished #5DaysToTitansCollections,what a tragedy rip english your killers will not go unpunished #5daystotitanscollections,Non-disaster,0.9363664984703064,0.05791754648089409,0.005715951323509216,-0.9306505471467972,Negative
10305,tragedy,The strange lack of any follow up on Pulwama by the authorities and/or the press confirms my fears that someone was put u…,the strange lack of any follow up on pulwama by the authorities and/or the press confirms my fears that someone was put u…,Non-disaster,0.8591679334640503,0.13637247681617737,0.004459655378013849,-0.8547082780860364,Negative
10313,tragedy,"Batangueños did the same. Agoncillo, Laurel, Talisay lakeshore communities. Many residents there are fishermen and vendors…","batangueños did the same. agoncillo, laurel, talisay lakeshore communities. many residents there are fishermen and vendors…",Non-disaster,0.03214146941900253,0.9032927751541138,0.0645657330751419,0.032424263656139374,Neutral
10315,tragedy,"It's not /payback/, it's methaphorical atonement of the tragedy when he killed his father… https://t.co/LMiSYvqydI","it's not /payback/, it's methaphorical atonement of the tragedy when he killed his father… url",Non-disaster,0.7867763638496399,0.2071649432182312,0.006058742757886648,-0.7807176210917532,Negative
10316,tragedy,You know what else is natural AND a tragedy? You.,you know what else is natural and a tragedy? you.,Non-disaster,0.881746768951416,0.10606132447719574,0.01219188142567873,-0.8695548875257373,Negative
10324,tragedy,"Drag Queen Protest Ends In Tragedy, Ricky Gervais Cancelled and WW3 https://t.co/CSbqHbuZZv","drag queen protest ends in tragedy, ricky gervais cancelled and ww3 url",Disaster-related,0.8194214701652527,0.17281021177768707,0.007768336683511734,-0.811653133481741,Negative
10326,tragedy,"Imagine being that asshole who thinks that the Taal eruption isn't a tragedy because ""no one died"" despite the economic, oc…","imagine being that asshole who thinks that the taal eruption isn't a tragedy because ""no one died"" despite the economic, oc…",Disaster-related,0.8220489025115967,0.16713789105415344,0.010813149623572826,-0.8112357528880239,Negative
10328,tragedy,The conclusion of my idol life is: i'm a trainer 15 in jyp as a sub vocal. But before i'm debutting.… https://t.co/e7wPQJJ6VD,the conclusion of my idol life is: i'm a trainer 15 in jyp as a sub vocal. but before i'm debutting.… url,Non-disaster,0.026183538138866425,0.9009690880775452,0.07284735143184662,0.046663813292980194,Neutral
10339,trapped,"When a person feels trapped in a nervous or self-conscious thought loop, they can break free with this simple strategy http…","when a person feels trapped in a nervous or self-conscious thought loop, they can break free with this simple strategy http…",Non-disaster,0.06042594835162163,0.8317162990570068,0.10785775631666183,0.04743180796504021,Neutral
10348,trapped,"""I feel like I'm the witch in this story"" ""And...I'm the innocent man, lost in the woods. Trying to go home and live a s…","""i feel like i'm the witch in this story"" ""and...i'm the innocent man, lost in the woods. trying to go home and live a s…",Non-disaster,0.7486680150032043,0.2384498119354248,0.012882170267403126,-0.7357858447358012,Negative
10354,trapped,She's trying to trap him with her drama like she trapped you by voting to save you during eviction.… https://t.co/qYBFAVVMU9,she's trying to trap him with her drama like she trapped you by voting to save you during eviction.… url,Non-disaster,0.5734754204750061,0.41263067722320557,0.013893960043787956,-0.5595814604312181,Negative
10384,trapped,Europe's n°1 regional benefited from an exceptional shareholder-management harmony 2002-2012. But the 2 next gener… https://t.co/OGHYDvirg7,europe's n°1 regional benefited from an exceptional shareholder-management harmony 2002-2012. but the 2 next gener… url,Non-disaster,0.008017116226255894,0.30376410484313965,0.6882187724113464,0.6802016561850905,Positive
10387,trapped,"Out of five soldiers trapped under the avalanche, one was rescued after the Army launched rescue operations. https://t.co/hPbtKewxmV","out of five soldiers trapped under the avalanche, one was rescued after the army launched rescue operations. url",Disaster-related,0.0340600349009037,0.8899990916252136,0.0759408250451088,0.04188079014420509,Neutral
10396,trauma,Airbag Deployment https://t.co/5arGjLqgpu At MCP First Aid Training we have the actual experience in the medical an… https://t.co/E8FE5mNd1o,airbag deployment url at mcp first aid training we have the actual experience in the medical an… url,Non-disaster,0.009880810044705868,0.9142118096351624,0.07590740919113159,0.06602659914642572,Neutral
10417,trauma,Brahmin man asks Bahujan woman to prove her oppression. The fact that you think you’re owed an answer and that my oppressio…,brahmin man asks bahujan woman to prove her oppression. the fact that you think you’re owed an answer and that my oppressio…,Non-disaster,0.7904002666473389,0.20187456905841827,0.007725185249000788,-0.7826750813983381,Negative
10419,trauma,Anyone who experienced abuse has the right to be heard at any age .Abuse can be buried for years coming to the cons… https://t.co/ZaT1SZQZYE,anyone who experienced abuse has the right to be heard at any age .abuse can be buried for years coming to the cons… url,Non-disaster,0.6532747149467468,0.331529438495636,0.015195842832326889,-0.6380788721144199,Negative
10420,trauma,when you upload your trauma to your 50 different social media platforms for money rather than coping/recovering in private &gt;…,when you upload your trauma to your 50 different social media platforms for money rather than coping/recovering in private &gt;…,Non-disaster,0.726133406162262,0.26456892490386963,0.009297688491642475,-0.7168357176706195,Negative
10421,trauma,Trauma In my ass https://t.co/mQWvU5yYx7,trauma in my ass url,Non-disaster,0.8762749433517456,0.11190702021121979,0.011817984282970428,-0.8644569590687752,Negative
10423,trauma,I wouldn’t be hurt because their bodies might have been diff… https://t.co/cK5VALB6mK,i wouldn’t be hurt because their bodies might have been diff… url,Non-disaster,0.26961055397987366,0.681693971157074,0.04869547486305237,-0.2209150791168213,Neutral
10432,trauma,So it was ok for feral activists to enter a private Christian sponsored function &amp; scream at those attending causing trau…,so it was ok for feral activists to enter a private christian sponsored function &amp; scream at those attending causing trau…,Non-disaster,0.7374732494354248,0.2523270845413208,0.010199613869190216,-0.7272736355662346,Negative
10437,trauma,Give them lingard please am on my knees end all man united fans trauma andreas still got some assist,give them lingard please am on my knees end all man united fans trauma andreas still got some assist,Non-disaster,0.45460599660873413,0.4017573595046997,0.14363659918308258,-0.31096939742565155,Negative
10444,traumatised,"I'm off to the Library to return my overdue books, (ooh err!), before Storm Brendan drops by for most of the day. I… https://t.co/OKAPbQgFbW","i'm off to the library to return my overdue books, (ooh err!), before storm brendan drops by for most of the day. i… url",Non-disaster,0.014274976216256618,0.8611947894096375,0.12453024089336395,0.11025526467710733,Neutral
10449,traumatised,"The ""traumatised"" woman as the epitome of neoliberal subjectivity, and of psychopolitical manipulation. https://t.co/KmDWK…","the ""traumatised"" woman as the epitome of neoliberal subjectivity, and of psychopolitical manipulation. url",Non-disaster,0.8644834756851196,0.12964144349098206,0.005875059403479099,-0.8586084162816405,Negative
10452,traumatised,hes probably extremely traumatised too and will never get over it and think himself to be disgusting and… https://t.co/hVyqfMHHXE,hes probably extremely traumatised too and will never get over it and think himself to be disgusting and… url,Non-disaster,0.9419822096824646,0.05355870723724365,0.004459072835743427,-0.9375231368467212,Negative
10459,traumatised,You are traumatised I see 😀,you are traumatised i see 😀,Non-disaster,0.8334729075431824,0.1530148684978485,0.01351223699748516,-0.8199606705456972,Negative
10473,traumatised,"Brave because?? There are 3 aspects of this sad story, the tragic suicide; social media's frenzied r… https://t.co/JeZ0oGfKX6","brave because?? there are 3 aspects of this sad story, the tragic suicide; social media's frenzied r… url",Disaster-related,0.7910641431808472,0.19098536670207977,0.017950553447008133,-0.773113589733839,Negative
10485,traumatised,He &amp; his crew invaded an event set up specifically for LGBTQI families… https://t.co/j4wo0YvY31,he &amp; his crew invaded an event set up specifically for lgbtqi families… url,Non-disaster,0.70255446434021,0.28727269172668457,0.01017278153449297,-0.692381682805717,Negative
10487,traumatised,"make one fairly innocuous gif-tweet to support someone about a tweet on trans rights, wake up to being accused of n… https://t.co/QbtqQBTd2A","make one fairly innocuous gif-tweet to support someone about a tweet on trans rights, wake up to being accused of n… url",Non-disaster,0.5091116428375244,0.46185117959976196,0.029037099331617355,-0.48007454350590706,Negative
10491,traumatised,"Yeah no this video made my morning 😭😭😂😂😅😅😅😅 yey wow!!😂😅😅 I defs need to watch it again.... ,… https://t.co/9UylwmEBd0","yeah no this video made my morning 😭😭😂😂😅😅😅😅 yey wow!!😂😅😅 i defs need to watch it again.... ,… url",Non-disaster,0.005253606475889683,0.016940325498580933,0.9778060913085938,0.9725524848327041,Positive
10495,traumatised,"Colleague showed me the stationary list for her son and I'm traumatised, she still has to buy him unifo… https://t.co/vel3lbdrKD","colleague showed me the stationary list for her son and i'm traumatised, she still has to buy him unifo… url",Non-disaster,0.8229467272758484,0.16674508154392242,0.01030819397419691,-0.8126385333016515,Negative
10499,traumatised,"As pointed out by his Aunt, he was troubled well before this even occurred. You can't put blame on soc… https://t.co/ISuqOxL4Fq","as pointed out by his aunt, he was troubled well before this even occurred. you can't put blame on soc… url",Non-disaster,0.6465583443641663,0.3430772125720978,0.01036446075886488,-0.6361938836053014,Negative
10509,traumatised,That's so sad. He's so traumatised. 💔,that's so sad. he's so traumatised. 💔,Non-disaster,0.9006335139274597,0.09025450795888901,0.00911196880042553,-0.8915215451270342,Negative
10518,trouble,"Do not get lost in a sea of despair. Be hopeful, be optimistic. Our struggle is not the struggle of a day, a week, a mont…","do not get lost in a sea of despair. be hopeful, be optimistic. our struggle is not the struggle of a day, a week, a mont…",Non-disaster,0.25768622756004333,0.4614724814891815,0.2808413505554199,0.023155122995376587,Neutral
10523,trouble,It's Parliament as a whole has an onus for this&amp; the deterioration's down to all. The…,it's parliament as a whole has an onus for this&amp; the deterioration's down to all. the…,Non-disaster,0.5454949140548706,0.43551453948020935,0.01899060048162937,-0.5265043135732412,Negative
10528,trouble,xiao zhan had trouble removing his robes in the xuanwu cave scene BSJDKKD https://t.co/ZspjoiweYI,xiao zhan had trouble removing his robes in the xuanwu cave scene bsjdkkd url,Non-disaster,0.26756542921066284,0.7100756168365479,0.02235899306833744,-0.2452064361423254,Neutral
10540,trouble,"""stay out of trouble, stay in touch"" my part of art trade with / #pathologic #pathologic2 #морутопия https:…","""stay out of trouble, stay in touch"" my part of art trade with / #pathologic #pathologic2 #морутопия https:…",Non-disaster,0.02810979261994362,0.8374776840209961,0.1344125121831894,0.10630271956324577,Neutral
10541,trouble,is on trouble,is on trouble,Non-disaster,0.5218505263328552,0.43494126200675964,0.043208230286836624,-0.4786422960460186,Negative
10566,trouble,How rude! I don't cause anyone trouble!,how rude! i don't cause anyone trouble!,Non-disaster,0.8392834663391113,0.1457696259021759,0.014946961775422096,-0.8243365045636892,Negative
10568,trouble,it’s not even 9am yet nd ur already tryna cause trouble,it’s not even 9am yet nd ur already tryna cause trouble,Non-disaster,0.7787268161773682,0.20998026430606842,0.01129296887665987,-0.7674338473007083,Negative
10569,trouble,You like trouble 😂😂😂,you like trouble 😂😂😂,Non-disaster,0.7017423510551453,0.2718663215637207,0.026391321793198586,-0.6753510292619467,Negative
10570,trouble,/ MV Elizabeth is sipping mulled wine and watching Nyarlathotep have his way with the verse. I could n… https://t.co/HEaxgq1SHm,/ mv elizabeth is sipping mulled wine and watching nyarlathotep have his way with the verse. i could n… url,Non-disaster,0.02783401496708393,0.6862109899520874,0.28595495223999023,0.2581209372729063,Neutral
10573,trouble,Ma’am. You starting to sound like a toxic trouble maker over there looool https://t.co/46PNcFdI1F,ma’am. you starting to sound like a toxic trouble maker over there looool url,Non-disaster,0.8354696035385132,0.15326887369155884,0.011261443607509136,-0.824208159931004,Negative
10595,twister,Dear Singapore McDonald’s please make twister fries permanent 😌 https://t.co/166vXprutK,dear singapore mcdonald’s please make twister fries permanent 😌 url,Non-disaster,0.016167964786291122,0.28810590505599976,0.6957261562347412,0.6795581914484501,Positive
10597,twister,bruh. studs be having multiple families. they be having “bms” who they only still talk to for the “k… https://t.co/kkTsu3buud,bruh. studs be having multiple families. they be having “bms” who they only still talk to for the “k… url,Non-disaster,0.3765934705734253,0.5975974202156067,0.025809096172451973,-0.3507843744009733,Neutral
10620,typhoon,Remember when Naga City was hit by Typhoon Nina in 2017 and we all asked where she was even if LGUs are already doing their…,remember when naga city was hit by typhoon nina in 2017 and we all asked where she was even if lgus are already doing their…,Disaster-related,0.25073492527008057,0.721472442150116,0.027792595326900482,-0.22294232994318008,Neutral
10622,typhoon,. #Finland #HXChallenge #Typhoon:: Finnish Air Force Commences Eurofig… https://t.co/GTO2myiDM2,. #finland #hxchallenge #typhoon:: finnish air force commences eurofig… url,Non-disaster,0.020236363634467125,0.9472267627716064,0.03253678232431412,0.012300418689846992,Neutral
10628,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/DT1jh9C5b6,schools should brace for five years of upheaval from a triumphant party with gove at its heart | melissa benn url,Non-disaster,0.08337315171957016,0.8163022994995117,0.10032453387975693,0.016951382160186768,Neutral
10630,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/trM1M6UC4Q,schools should brace for five years of upheaval from a triumphant party with gove at its heart | melissa benn url,Non-disaster,0.08337315171957016,0.8163022994995117,0.10032453387975693,0.016951382160186768,Neutral
10635,upheaval,"""Rumours of a trial of no notice inspections"". Have they completely lost the plot? https://t.co/EvCqSi8zI0","""rumours of a trial of no notice inspections"". have they completely lost the plot? url",Non-disaster,0.763351559638977,0.22807292640209198,0.008575542829930782,-0.7547760168090463,Negative
10641,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart 'This government is… https://t.co/tiWW3pL9aU,schools should brace for five years of upheaval from a triumphant party with gove at its heart 'this government is… url,Non-disaster,0.3997806906700134,0.5608951449394226,0.03932418301701546,-0.36045650765299797,Neutral
10642,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/ow…,schools should brace for five years of upheaval from a triumphant party with gove at its heart | melissa benn url,Non-disaster,0.08337315171957016,0.8163022994995117,0.10032453387975693,0.016951382160186768,Neutral
10650,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Teaching | The Gua… https://t.co/qonp7HoWEh,schools should brace for five years of upheaval from a triumphant party with gove at its heart | teaching | the gua… url,Non-disaster,0.07388274371623993,0.8528537154197693,0.0732635036110878,-0.0006192401051521301,Neutral
10666,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn… https://t.co/iByK11do2j,schools should brace for five years of upheaval from a triumphant party with gove at its heart | melissa benn… url,Non-disaster,0.05655452609062195,0.8384588360786438,0.10498669743537903,0.04843217134475708,Neutral
10674,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart https://t.co/lMriU4nIle,schools should brace for five years of upheaval from a triumphant party with gove at its heart url,Non-disaster,0.2829964756965637,0.662184476852417,0.05481899529695511,-0.2281774803996086,Neutral
10676,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn… https://t.co/wQ1JyBMuLs,schools should brace for five years of upheaval from a triumphant party with gove at its heart | melissa benn… url,Non-disaster,0.05655452609062195,0.8384588360786438,0.10498669743537903,0.04843217134475708,Neutral
10686,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/T0sj0HyaMs,schools should brace for five years of upheaval from a triumphant party with gove at its heart | melissa benn url,Non-disaster,0.08337315171957016,0.8163022994995117,0.10032453387975693,0.016951382160186768,Neutral
10690,violent storm,“A butterfly flapping its wings in the Amazon rain forest can generate a violent storm on the other side of…,“a butterfly flapping its wings in the amazon rain forest can generate a violent storm on the other side of…,Non-disaster,0.289977103471756,0.6865371465682983,0.02348577417433262,-0.26649132929742336,Neutral
