id,keyword,text,target
8852,sandstorm,Firestar and Sandstorm art I did with 's designs 'cause I'm weak for this relationship https://t.co/u56kp6fIUQ,0
8864,sandstorm,The confetti at a #NationalChampionship game is nothing short of breath taking. Feels like an overwhelming sandstorm to…,0
8865,sandstorm,so interesting to learn that Little Women directed itself and Parasite didn't have any actors in it,0
8867,sandstorm,Mamamoo world tour PLSS!,0
8873,sandstorm,lol hold up -- they just aired a preview for the preview black widow is STILL dropping damn vormir is tall,0
8887,sandstorm,"And I still chant the words ""L-S-U"" during Sandstorm. #CLEMvsLSU",0
8904,screamed,remember when i screamed stray kids everywhere all around the world and eliz qian and shin where supposed to do it with me…,0
8918,screamed,"Everytime i see or hear somebody is called Christina i think about the time i bought a Nintendo card at a Spar, it didn't…",0
8922,screamed,NO WAIT SHUT THE FUCK UP I LITERALLY SCREAMED https://t.co/P0apJo2AHM,0
8923,screamed,My mum came out and she screamed so loud from shock then she was like it’s ok its ok bc she saw me historicallly cr… https://t.co/BMQQUdUgvc,0
8925,screamed,You forgot to forget You forgot to lament You forgot to not to get pissed off when n*ggas moved in Why'd you forget? How…,0
8928,screamed,i screamed https://t.co/ShY69gf1jB,0
8929,screamed,Those people who screamed justice for the non debuted finalists are now being very silent. Proofing that they don’t really…,0
8936,screamed,He screamed his head off and cry for bit after but bin fine!! Bless him. George was bit poorly with hi… https://t.co/6x27dB6P9L,0
8947,screamed,i literally screamed when i saw it,0
8952,screamed,so that's why you screamed at her like that jisoo HAHAHAHAHAHA https://t.co/CqbQpmBbVj,0
8955,screamed,"Everything I've ever screamed about in one beautiful thread. Thank You, Bravo! https://t.co/ODmw1LmZh3",0
8961,screaming,I'M SCREAMING HOW HAD I NOT SEEN THIS BEFORE https://t.co/cDp8is5xdy,0
8965,screaming,I’m screaming. He just wanted to know where baby girl was from. She turned into Kunta https://t.co/GK6G1nq5Oc,0
8979,screaming,where is those by9ers who plead for justice and kept on screaming justice for months? justice??? really???,0
8981,screaming,I’M SCREAMING WATCH THIS https://t.co/QBV6ANmwmI,0
8987,screaming,everyone always talks about sylvain being a youtuber but what about felix having a popular gaming channel and as he'…,0
8992,screaming,i’m so scared somebody was screaming for help in our dorms,1
8993,screaming,Get these mfs in the White House I’m screaming https://t.co/tU5YHiaQxI,0
8996,screaming,"Thank you, For coming to my dream, For hugging my tired soul, I wouldn't cry now but my soul is screaming, I miss… https://t.co/kD43gMMCct",0
9002,screaming,"90% of teenagers would cry if Justin Bieber was standing on top of a tower ready to jump, Retweet this If you are the 10%…",0
9003,screaming,I’m screaming 🤣 because that fasho sounds like you,0
9013,screaming,love is when you crying on the inside screaming fuck love,0
9020,screaming,Pov her screaming into her babies ears https://t.co/x1NE6oFiL7,0
9025,screams,"general grievous really wasn’t joking when he said to count dooku, “you expect victory over jedi, but all you give… https://t.co/oDhEcXo5n0",0
9048,screams,SCREAMS,0
9054,screams,SCREAMS,0
9055,screams,screams.,0
9059,screams,there’s this filipino word “umay” which is basically getting sick of something because something taste… https://t.co/yjHU27a7CJ,0
9062,screams,Who the hell screams “get away for me” while chasing someone? https://t.co/qmZfqR1Z1e,0
9067,screams,"Favorite line from Joker? I personally liked the one where Joker screams ""stop speaking that commie gobbledygook nonse…",0
9071,screams,SCREAMS!!!!!! NO WONDER THE ART STYLE IS SO FAMILIAR. GUAZI IS THE ARTIST!!! :O https://t.co/dBj8rnDfur,0
9074,seismic,#UOG🇯🇲RNS: CPR upgrades Jamaica Colibri prospect to 229million bbls 🔹High impact licence upgraded by CPR based on new 3D se…,0
9075,seismic,""" Watch therefore ,"" Mat24:42 ""For thus says the Lord of hosts: 'Once more (it is a little while) I will shake heaven and e…",0
9106,seismic,All 6 stations are now installed in Puerto Rico! I'm so proud of the work done by this field crew. Way to go 💪,0
9121,seismic,that's one thing you will only probably get once the seismic crisis is over and scienti… https://t.co/VzM2amVRCb,0
9128,seismic,"UPDATE, 14 JANUARY 2020 01:00 PM https://t.co/HPpU6nqqn4 “The intense seismic activity coupled with fissuring on the…",1
9129,seismic,"the first architect that came up w it: ""okay so we can't use brick because it's completely unsafe in a seismic regi… https://t.co/UfwjVjwPeo",0
9130,seismic,"$DMAN $0.019 Fastest Growing Disruptive Technology Detecting #Oil up to 40,000ft New Oil Leases/… https://t.co/D3mhfdsUHl",0
9135,seismic,Strong seismic movement detected at home. As much as 1.34 was detected 2020-01-14T05:57:59Z. https://t.co/fG4do8sGMP,1
9136,seismic,The Philippine Seismic Network recorded a total of forty-nine (49) volcanic earthquakes in the Taal region from 2:0… https://t.co/uAYizhtJ1I,1
9144,sinkhole,"Sinkhole swallows bus and passengers, killing at least 6 https://t.co/nZf9xQUFVI -Yale Fishman https://t.co/By8BcYDd8s",1
9150,sinkhole,Another sinkhole horror in #China. At least 6 dead after huge sinkhole swallows bus and pedestrians. Incidents like t…,1
9158,sinkhole,Video from the scene in Xining showed several people disappearing into the sinkhole https://t.co/6Mq1H4HEoq,1
9165,sinkhole,6 people found dead after sinkhole swallows public bus in Xining https://t.co/dQvLSbeGYR,1
9170,sinkhole,"BREAKING: Huge sinkhole swallows bus in northwest #China; at least 6 dead, 16 injured, and 4 missing https://t.co/jHp…",1
9171,sinkhole,At least six people were killed after a vast sinkhole opened under a bus in northwestern China. The moment the ground gave…,1
9173,sinkhole,"Enormous sinkhole swallows passers-by and a bus in northwest China. 15 injured, 10 still missing https://t.co/eFaA9mm0ko 📸 A bu…",1
9174,sinkhole,China sinkhole: Six killed as ground swallows bus https://t.co/3TCoFIJqor,1
9191,sinkhole,"Enormous sinkhole swallows bus and passengers in China, killing at least 6 people https://t.co/YarTc87r0v",1
9195,sinking,You ain't gotta move a finger or pinky when we linking... Whatever keeps your boat afloat or ship sinking... https://t.co/XB7KzVRMHr,0
9211,sinking,I almost feel bad. Almost. Live picture of Warren’s Campaign sinking beyond repair. #RefundWarren https://t.co/LHUn2UCJhT,0
9212,sinking,"“Ok so that was an iceberg and, yep we did hit it and um, we are sinking, but how good are these lifeboats for half of you?”",0
9217,sinking,God’s morning! On Christ the solid rock I stand all other ground is sinking sand! Standing on the promises of Chris… https://t.co/BGzw28KKNZ,0
9233,siren,Looking forward to some #quickwins and excellent #networking https://t.co/fqwkWdhYf0,0
9238,siren,Beware clout. The sweet siren call has led many a twitter sailor onto the rocks and their doom. *what's w… https://t.co/JKf4eeN1V8,0
9240,siren,"“At least sucide bombers are activists, what have you done?” Being an activist does… https://t.co/9ImT8WYY0y",0
9241,siren,A FOCUS CAM OF SONG JIYANG SINGING “LOVE SIREN” SO CUTEE 😭❤️ #TheUntamedBoys #TheUntamedBoysinBKK https://t.co/b7CbPkrQAL,0
9244,sirens,It took me 5 fucking years to hear the intro to Go Go Go by Sleeping With Sirens correctly,0
9270,sirens,if you cant hang - sleeping with sirens,0
9273,sirens,"Ulysses and the Sirens. #Mosaic from Dougga in the Bardo Museum, Tunis, Tunisia. https://t.co/7mcTnejvbB",0
9274,sirens,Is it time for Charter 2020? https://t.co/pKzcQ1O3ZK,0
9277,sirens,"HOLD ON my nigga said “I’m afraid of love don’t think it will find me, talk to god above ask him what these si…",0
9289,sirens,SIRENS x AMITY x STRAY x UNITYTX Tickets/VIP On-Sale FRIDAY 🙌🏽 https://t.co/acUP55HQnG,0
9290,sirens,Woken up to hear that Johnson [Cummings] has agreed to hold an exclusive first interview as PM live on (8 am…,0
9294,sirens,This outstanding comment piece by the equally outstanding is all you need to read. Repeatedly. You’re welcome. h…,0
9296,sirens,I still hear the trucks but the sirens have stopped. Hope I can get back to sleep.,0
9297,sirens,with ears to see and eyes to hear by sleeping with sirens :)),0
9300,sirens,Boris Johnson is so effing embarrassing now . Can we turn him off ? https://t.co/jQDmXPZKR4,0
9312,sirens,TOUR: book co-headline tour with : https://t.co/6dZvtm49V3,0
9313,sirens,There's a wonderful 360 photo view of the inside of the building for anyone who needs encouragement that…,0
9314,sirens,ah shit. state capture commission blue lights and sirens are back 😣,0
9327,smoke,Awful scenes in Melbourne. Dalila Jakupovic has abandoned her #AusOpen qualifying match after suffering a coughing fit whil…,1
9328,smoke,real men doesn’t smoke. that’s it. that’s the tweet,0
9339,smoke,The PM expects Australians to adapt to climate change by growing fireproof skin &amp; lungs with smoke filters.… https://t.co/XYygarbotu,0
9341,smoke,Tell yourself you are a smoker but now wish not to smoke. I am still a 50… https://t.co/m8V1asIjYU,0
9353,smoke,can u deport smoke,0
9368,smoke,McCormack's smoke theory didn't take into a account it doing a lap of the Earth and blowing back on us from the west. #Australi…,0
9377,smoke,The air rating in Melbourne today is +500 ppm in carcinogens from the smoke. The government is telling people…,1
9400,snowstorm,They have one more chance to get it right… She’s here to stay. He plans to leave. Can a snowstorm bring them back tog…,0
9403,snowstorm,The great snowstorm of 2020 didn’t materialize overnight in the Olympia area as it did in other parts of Puget Soun… https://t.co/SG3DzWEviG,0
9427,snowstorm,Oh so you lost your shit then? Cuz you a whole snowstorm bud,0
9432,snowstorm,(4 HOURS) Snowstorm &amp; Icy Cold River https://t.co/h8jVUyZ0Z4 via #background #winter #nature #snow #river,0
9444,snowstorm,not when the swing states are whiter then a grain of rice on a paper plate in the middle of a snowstorm,0
9452,storm,Other people. Deemed it sensible to stay away from the shore today due to Storm Brendan. Here’s one I made earlier. #S…,0
9457,storm,i will never not share this https://t.co/uyT02Mnjsx,0
9459,storm,I went from like 0-100 on the scale of being able to be in touch with my hidden emotions lately... now I feel like I’m just an…,0
9463,storm,My ritual morning coffee before I gather myself up for another day stuck inside behind a desk. Would rather be out… https://t.co/X7SrwNMOhi,0
9467,storm,"AMR, urban displacements and ‘the perfect storm in DRC’ 3 of 10 hum crises &amp; trends to watch 2020. Interesting and eye openi…",0
9480,storm,"As I’m not really doing much with music right now, I will be changing my twitter page name here shortly. Especially since…",0
9481,storm,Another day. Another Twitter storm regarding all things #THFC Transfers (or lack of) Pro Levy. Anti Levy. Oh and th… https://t.co/aHKfjvlF6h,0
9485,storm,FLOTUS is wearing a rain coat in a closed stadium! Code for “Storm is upon us?” https://t.co/j2ATKJamER,0
9496,storm,News: Yellow weather warning for wind in Essex as Storm Brendan sweeps in https://t.co/HkYx5W0ech,1
9500,storm,Entire Country: Storm and difficult driving conditions in Westfjord and in North and lots of roads are closed or im… https://t.co/8dIqhEwXuS,1
9510,stretcher,i played football too. saw a player go head to… https://t.co/Z3ZHqaxD6L,0
9517,stretcher,A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD… https://t.co/eWB7fp7hoT,0
9522,stretcher,"Walk in on horse, walk out on stretcher!",0
9525,stretcher,The film's final scenes feature numerous stretcher-bearers in the trenches. These non-combatants are seen deftly negotiatin…,0
9532,stretcher,They totally coulda at least tried to swim w him on the stretcher it was barely far at all. They really just let hi… https://t.co/Cgqa2ZNB9j,0
9545,stretcher,Any stipulations or a standard match? Stretcher match? Last Woman Standing? No DQ? Streetfight?,0
9547,stretcher,statement as to what she saw and what she had done. She watched helplessly as the woman was loaded… https://t.co/U0FfkdMqm8,0
9549,stretcher,"Seriously though... If that defender was taken off on a stretcher after that play would everyone's response be ""Tha… https://t.co/nqOucKNz7G",1
9552,stretcher,If it was the Bounty Hunting Aints he’d been laid out on a stretcher regardless,0
9568,stretcher,Fuck a stretcher they’d need a coffin for my ass. https://t.co/tRNVvSFbaA,0
9576,stretcher,Pull up on me wit these and you leaving on a stretcher https://t.co/hjsMdCHCAK,0
9586,stretcher,he flung himself out of the stretcher so he could continue to play 😩😖😭 https://t.co/PXyvT18HUZ,1
9599,structural%20failure,"In some Air Crash Investigation eps. they explain how investigators can tell* if a bomb went off on a plane,…",0
9607,structural%20failure,"Been there, failed all that. Early intervention is also a clear failure. Admissions are key… https://t.co/nrMm9cLkqP",0
9617,structural%20failure,Finance minister Tito Mboweni has warned that the government’s failure to ramp up structural reforms will result in… https://t.co/DVr6shQQys,0
9625,suicide%20bomb,And we can compare life spans in western countries which are much higher. Despite y… https://t.co/lJYmiFVNwo,0
9629,suicide%20bomb,what if her plan is to suicide bomb bernie for a VP or cabinet spot in a biden administration,0
9631,suicide%20bomb,The data comparison showed that 5 times more people die in highway accidents… https://t.co/xLFt4EPWTz,0
9632,suicide%20bomb,Dear ma'am kindly visits Balochistan. According to available data of the la… https://t.co/tLzC4G8Rgc,0
9638,suicide%20bomb,"glad warren is trying to suicide bomb bern lol. to me it seems a zealous staffer(s) leaked this, warren went song w… https://t.co/pkgoYvYxzz",0
9643,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/g2L0EiD6Jp,0
9646,suicide%20bomb,"Very cool that Elizabeth Warren decided to suicide bomb leftist politics, this should go very well !",0
9649,suicide%20bomb,"“What I am good at is exposing the current situation that we find ourselves in. It’s almost like a suicide bomb"": https://t.co/9…",0
9653,suicide%20bomb,Please give me your succulence I promise I’ll suicide bomb Twitter for these crimes,0
9661,suicide%20bomb,Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/QvOjo6doHg https://t.co/sPacMVDhwh,1
9666,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/g3KMjottB7,0
9670,suicide%20bomb,"If there is one place deserving of a suicide bomb, it’s PETA headquarters https://t.co/sQZyfr3hTu",0
9673,suicide%20bomb,"so today i heard the most misinformed thing ever ""Allah u Akbar (in extreme accent) means: ""a suicide bomb attack is about t…",0
9681,suicide%20bomber,I'll never forget #Rashideen. 126 dead and at least 80 children deliberately targeted by a rebel suicide bomber offering them…,1
9691,suicide%20bomber,⚠️Exclusive⚠️Border Patrol Circulates Intel Alert Titled 'Suspected Suicide Bomber en Route to the U.S.' 🚨Four Middle Easter…,0
9695,suicide%20bomber,That’s Scary 😳😳 Exclusive: Border Patrol Circulates Intel Alert Titled 'Suspected Suicide Bomber en Route to the U.S.…,0
9696,suicide%20bomber,Mexican Border City on High Alert Over ‘Suicide Bomber’ Threat – Confirms Breitbart Report https://t.co/0gmgePdeVn via,1
9698,suicide%20bomber,Mexican Border City on High Alert Over ‘Suicide Bomber’ Threat – Confirms Breitbart Report ⚠️ 4 men and 1 woman expected…,1
9704,suicide%20bomber,In 2016 he had his goons smear an Army captain who died stopping a suicide bomber as a sleeper agent raised by terrorists.,1
9732,suicide%20bombing,Long ago I heard it was some Iran mulla first who justified suicide bombing which started that madness.,0
9749,suicide%20bombing,"Opening Bell: January 13th, 2020 - Iran has a fleet of dolphins trained by Russia to carry out suicide bombing miss… https://t.co/nKlJLsttSV",1
9758,sunk,THIS IS HOW LOW THE IMAGE OF THE US PRESIDENCY HAS SUNK......Trump use of doctored Pelosi-Schumer photo draws Musli… https://t.co/vqtQ6AhU0Q,0
9766,sunk,Jesus. #r4today has sunk to new lows. Robinson asking Fox whether the civil service just can't see or actively seek to…,0
9769,sunk,"Since TOTY has started, I’ve crafted Silva, Suarez, and TAA, and a base icon. Also sunk 1.3m into upgrade packs sav… https://t.co/yPeyqMVXPs",0
9771,sunk,"10 #Roman bronze rostra (rams) have been recovered off the coast of the Egadi Islands (near Sicily), from ships sunk in a bat…",1
9775,sunk,Finch. Richardson. RCB. It’s not sunk in yet.,0
9805,sunk,"3. Gen 2 remakes, specifically SoulSilver. This is the mainline Pokemon game I have sunk many many hours into. Prob… https://t.co/a05L0bItnj",0
9809,sunk,Nsukka ppl have finally sunk lower... This pit seems to have no end.. Chukwu nna 😂😂😂😂😂😂 help them,0
9823,sunk,"The brexit ship has sunk, we're now just waiting to celebrate apparently, the finding of the wreck on the 31st",0
9826,sunk,Damn I just watched a video and my heart sunk into my stomach...I don’t think I’ve ever felt this type of pain before,0
9829,sunk,That sunk that theory into the water 🙄,0
9838,survive,"These living, self-healing robots created from frog stem cells are small enough to travel inside human bodies. They can walk and…",0
9845,survive,Batangas can survive☝️🙏,0
9851,survive,"We’ll survive in hell, yabo?",0
9854,survive,"First episode, andami ng realisation. How to survive in the middle of nowhere. #MakeItHappenWithYou https://t.co/DOrrb…",0
9859,survive,Never be ashamed of things you had to do to survive in Nairobi.,0
9865,survive,WOOOOOH!!! JESUS CHRIST LORD HELP US SOOBDERS!! I CANT I WONT SURVIVE THIS KWNDKWJSKW https://t.co/So5edxuHjv,0
9872,survive,PLS IF Y’ALL DO SOMETHING TOGETHER I’M NOT GONNA SURVIVE,0
9873,survive,Chan: every time I'm confronted with a problem and I feel desperate and helpless I look at a picture of us together St…,0
9875,survive,read big fat books amd write big fat books. that is the only way to survive in this hellhole.,0
9879,survive,Cancelling plans is ok. Staying home is ok. Posing as a substitute teacher with no qualifications is ok. Refusing to teach t…,0
9889,survive,『 Who's the killer? 』 »do you want to play a game? its just simple just play your role and survive. »a st hosts horror au »…,0
9891,survived,There have been a number of trade deals which have been started but haven’t survived. We don’t want UK-EU or UK-US to be…,0
9900,survived,Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/JGmYGNrU…,1
9903,survived,"I wholeheartedly and unironically support this, it's the only way I survived my PhD. https://t.co/AQY4Zo4itu",0
9906,survived,One of the greats. Rob Hall would have survived on Everest in 1996 but he stayed near the top rather than abandon a stri…,0
9907,survived,"These comments, nobody cares about the dead driver, they only care for those who have titles, Anyway get well soon for tho…",1
9922,survivors,"Today in 1842 a shattered army surgeon, William Brydon, made it to Jalalabad bringing news that a British army had been…",0
9931,survivors,Just out - Pushing the limits of recovery in chronic stroke survivors: User perceptions of the Queen Square Upper Limb Neu…,0
9938,survivors,"Come support tomorrow. This is an incredible violation of survivors rights,on top of the pain of having to experienc…",0
9943,survivors,Everyone in a position of leadership in the Church needs to watch ‘The Church’s Dark Secret’ on BBC2. A terrifying study int…,0
9947,survivors,Let’s hope the Catholic Church response is a major improvement on how they treated thousands of survivors sexually abuse…,0
9948,survivors,"LATEST A new BBC documentary detailing the case of the serial abuser Peter Ball, a former Bishop of Lewes and Gloucester,…",0
9949,survivors,"This is a brilliant and long overdue series of short, v watchable videos featuring Gulag survivors telling their stories…",0
9970,survivors,"Honestly, I didn’t watch ‘Chhapak’ because it implies that “Only women are acid attack survivors” ignoring the fact tha…",0
9972,survivors,Like this isn't a case of narcassism it's a case of safety. You'll never get this of co… https://t.co/yINrxyrSC4,0
9979,terrorism,"The White House Press Secretary just equated Muslim garb with terrorism, and it's barely a blip in the news cycle. It's been…",0
9981,terrorism,"Breaking News: U.S. Attorney General William Barr, declaring last month’s shooting at a naval air station in Pensacola, Florid…",1
9991,terrorism,"Jihadi attack in NYC. Guess who is involved? A Paki. Has to be, after all the home to terrorism",1
9996,terrorism,France agrees to send more troops to West Africa to fight terrorism https://t.co/FoGctmyS2j,1
9999,terrorism,Donald Trump posted a doctored islamophobia photo with Democratic leaders dressed as Muslims. Trump’s press secretary said he…,0
10007,terrorism,What did you want him to say? Pass his condolences? Matters of defense and terrorism can't be thrown ar… https://t.co/64cJazqOfs,0
10008,terrorism,Lol at justifying American terrorism by claiming that Solimani was t… https://t.co/55d1xV7chB,0
10038,terrorist,"Pompeo: ""I was one of I think eight members of Congress who sponsored legislation asking the previous administration to des…",0
10044,terrorist,"Loomer says Frankel voted to ""protect the terrorist regime in Iran"" https://t.co/tfZzMvlm3W",0
10050,terrorist,"But we can see we are not like LWs who always defended Mohammad Afzal Guru who was a Kashmiri terrorist, who was co… https://t.co/lUwcqTOPJd",0
10053,terrorist,Americans pray for their families and remember them. It was so brave of them not to walk on America's flag. It's up… https://t.co/BSldEcW0U6,0
10054,terrorist,ILLINOIS: WAKE UP! ALERT! DO NOT LET HER INFILTRATE CONGRESS The daughter of convicted Muslim terrorist Jeff Fort aka Abd…,0
10084,threat,Did you all hear the Bernie-Warren story about how trump lied about protecting pre-existing conditions and the imminen…,0
10095,threat,"#SonicWall The SonicWall Security Center is packed full of information, including a history of our useful #SonicAlerts and a l…",0
10097,threat,Here is a copy of the Whatsapp message of Fr Cedric Prakash being circulated to Christians. A copy my mother forwarded to…,0
10109,threat,"A Sydney becomes more modern, so do the terror-prevention strategies. These concrete barriers have been placed at t… https://t.co/OlLU0uZSCM",0
10118,threat,"Occasionally the elaborate pageantry of Big Reconciliation slips, and the Canadian state is obligated to remind everyone t…",0
10129,threat,"""This is a safe fort. No threat will work in Kerala. We will not implement the NRC, or the NPR which is part of the CAA-NR…",0
10132,threat,Manchester United's place at top of the Premier League rich list under threat from Man City and Liverpool https://t.co/os…,0
10144,thunder,"I’d pick your thunder, i’d pick your rain over anyone’s sunshine any day.",0
10153,thunder,"I love this ,you nailed it!! https://t.co/m7pnZD9JIU",0
10162,thunder,"Literally just heard the loudest thunder, it shook the house and woke up the whole family. 😳",1
10170,thunderstorm,"And also like, no stormy weather conditions? And also a thunderstorm in the middle of January? Of course this happe… https://t.co/Gd1nwozYCe",0
10182,thunderstorm,"DEV - Severe Thunderstorm Warning until 1/11 11:00AM EST for Floyd, Clark, Harrison, Washington https://t.co/vFy9YK1XlV",1
10183,thunderstorm,"current weather in Bergen: thunderstorm, 6°C 93% humidity, wind 11kmh, pressure 980mb",0
10194,thunderstorm,Breathe in a supernova. Become an anomaly. Thunderstorm electricity in an emotional desert,0
10205,thunderstorm,"DEV - Severe Thunderstorm Warning until 1/11 9:30AM CST for Simpson, Allen, Warren https://t.co/K2Q57YygNd",1
10223,thunderstorm,"WEATHER ALERT: Severe Thunderstorm Warning including Hohenwald TN, Waynesboro TN until 8:15 PM CST https://t.co/ZhpTSiYInB",1
10232,thunderstorm,"#iveseensomeshit Some years ago as I was driving on the freeway during a thunderstorm, the car directly in front of… https://t.co/BF0HyO7xfG",0
10235,thunderstorm,NWS Alert&gt; Strong Thunderstorm Near Glen Allan or 11 Miles S of Avon Moving E At 50 MPH. Dime Size Hail Possible. L… https://t.co/TlWFYBFvUm,1
10246,thunderstorm,"NWSSevereTstorm Severe Thunderstorm Warning continues for Mount Olive NC, Elroy NC, Walnut Creek NC until 3:00 AM E… https://t.co/QFo9sFzZ7S",1
10259,tornado,Incredible video of the weekend storms in Arab + drone footage of the Brindlee Mountain Primary School aftermath. Here's what's…,1
10261,tornado,Much love for the #Tonka fridge in the last 24 hours following ’s tweet. Lots more #Tornado pieces planned th…,0
10266,tornado,It was nice to read our days are so similar to yours 😂 our ne… https://t.co/ocJ8d6Smbs,0
10270,tornado,"MyRadarWX: RT aaronjayjack: Severe storm with #tornado warning overtaking I-35 corridor near Gainesville, TX NOW… https://t.co/8IVWmdKv1Q",1
10273,tornado,i cant post it my enemies will see and counter (im jk). Want to test jar and tornado to try and rec… https://t.co/VXejyFFD2D,0
10289,tragedy,Tragedy of the state is that law minister and attorney general of Pakistan are former lawyers of Pervez Musharraf they sup…,0
10296,tragedy,A tragedy doesn't discrminate between beliefs and religion....,0
10298,tragedy,What a tragedy Rip English Your killers will not go unpunished #5DaysToTitansCollections,0
10305,tragedy,The strange lack of any follow up on Pulwama by the authorities and/or the press confirms my fears that someone was put u…,0
10313,tragedy,"Batangueños did the same. Agoncillo, Laurel, Talisay lakeshore communities. Many residents there are fishermen and vendors…",0
10315,tragedy,"It's not /payback/, it's methaphorical atonement of the tragedy when he killed his father… https://t.co/LMiSYvqydI",0
10316,tragedy,You know what else is natural AND a tragedy? You.,0
10324,tragedy,"Drag Queen Protest Ends In Tragedy, Ricky Gervais Cancelled and WW3 https://t.co/CSbqHbuZZv",1
10326,tragedy,"Imagine being that asshole who thinks that the Taal eruption isn't a tragedy because ""no one died"" despite the economic, oc…",1
10328,tragedy,The conclusion of my idol life is: i'm a trainer 15 in jyp as a sub vocal. But before i'm debutting.… https://t.co/e7wPQJJ6VD,0
10339,trapped,"When a person feels trapped in a nervous or self-conscious thought loop, they can break free with this simple strategy http…",0
10348,trapped,"""I feel like I'm the witch in this story"" ""And...I'm the innocent man, lost in the woods. Trying to go home and live a s…",0
10354,trapped,She's trying to trap him with her drama like she trapped you by voting to save you during eviction.… https://t.co/qYBFAVVMU9,0
10384,trapped,Europe's n°1 regional benefited from an exceptional shareholder-management harmony 2002-2012. But the 2 next gener… https://t.co/OGHYDvirg7,0
10387,trapped,"Out of five soldiers trapped under the avalanche, one was rescued after the Army launched rescue operations. https://t.co/hPbtKewxmV",1
10396,trauma,Airbag Deployment https://t.co/5arGjLqgpu At MCP First Aid Training we have the actual experience in the medical an… https://t.co/E8FE5mNd1o,0
10417,trauma,Brahmin man asks Bahujan woman to prove her oppression. The fact that you think you’re owed an answer and that my oppressio…,0
10419,trauma,Anyone who experienced abuse has the right to be heard at any age .Abuse can be buried for years coming to the cons… https://t.co/ZaT1SZQZYE,0
10420,trauma,when you upload your trauma to your 50 different social media platforms for money rather than coping/recovering in private &gt;…,0
10421,trauma,Trauma In my ass https://t.co/mQWvU5yYx7,0
10423,trauma,I wouldn’t be hurt because their bodies might have been diff… https://t.co/cK5VALB6mK,0
10432,trauma,So it was ok for feral activists to enter a private Christian sponsored function &amp; scream at those attending causing trau…,0
10437,trauma,Give them lingard please am on my knees end all man united fans trauma andreas still got some assist,0
10444,traumatised,"I'm off to the Library to return my overdue books, (ooh err!), before Storm Brendan drops by for most of the day. I… https://t.co/OKAPbQgFbW",0
10449,traumatised,"The ""traumatised"" woman as the epitome of neoliberal subjectivity, and of psychopolitical manipulation. https://t.co/KmDWK…",0
10452,traumatised,hes probably extremely traumatised too and will never get over it and think himself to be disgusting and… https://t.co/hVyqfMHHXE,0
10459,traumatised,You are traumatised I see 😀,0
10473,traumatised,"Brave because?? There are 3 aspects of this sad story, the tragic suicide; social media's frenzied r… https://t.co/JeZ0oGfKX6",1
10485,traumatised,He &amp; his crew invaded an event set up specifically for LGBTQI families… https://t.co/j4wo0YvY31,0
10487,traumatised,"make one fairly innocuous gif-tweet to support someone about a tweet on trans rights, wake up to being accused of n… https://t.co/QbtqQBTd2A",0
10491,traumatised,"Yeah no this video made my morning 😭😭😂😂😅😅😅😅 yey wow!!😂😅😅 I defs need to watch it again.... ,… https://t.co/9UylwmEBd0",0
10495,traumatised,"Colleague showed me the stationary list for her son and I'm traumatised, she still has to buy him unifo… https://t.co/vel3lbdrKD",0
10499,traumatised,"As pointed out by his Aunt, he was troubled well before this even occurred. You can't put blame on soc… https://t.co/ISuqOxL4Fq",0
10509,traumatised,That's so sad. He's so traumatised. 💔,0
10518,trouble,"Do not get lost in a sea of despair. Be hopeful, be optimistic. Our struggle is not the struggle of a day, a week, a mont…",0
10523,trouble,It's Parliament as a whole has an onus for this&amp; the deterioration's down to all. The…,0
10528,trouble,xiao zhan had trouble removing his robes in the xuanwu cave scene BSJDKKD https://t.co/ZspjoiweYI,0
10540,trouble,"""stay out of trouble, stay in touch"" my part of art trade with / #pathologic #pathologic2 #морутопия https:…",0
10541,trouble,is on trouble,0
10566,trouble,How rude! I don't cause anyone trouble!,0
10568,trouble,it’s not even 9am yet nd ur already tryna cause trouble,0
10569,trouble,You like trouble 😂😂😂,0
10570,trouble,/ MV Elizabeth is sipping mulled wine and watching Nyarlathotep have his way with the verse. I could n… https://t.co/HEaxgq1SHm,0
10573,trouble,Ma’am. You starting to sound like a toxic trouble maker over there looool https://t.co/46PNcFdI1F,0
10595,twister,Dear Singapore McDonald’s please make twister fries permanent 😌 https://t.co/166vXprutK,0
10597,twister,bruh. studs be having multiple families. they be having “bms” who they only still talk to for the “k… https://t.co/kkTsu3buud,0
10620,typhoon,Remember when Naga City was hit by Typhoon Nina in 2017 and we all asked where she was even if LGUs are already doing their…,1
10622,typhoon,. #Finland #HXChallenge #Typhoon:: Finnish Air Force Commences Eurofig… https://t.co/GTO2myiDM2,0
10628,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/DT1jh9C5b6,0
10630,upheaval,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/trM1M6UC4Q,0
